shipment_id,order_id,shipping_provider,shipping_status,shipped_at,delivered_at
7088,7088,G4S,delivered,2025-02-27 03:50:14,2025-03-01 03:50:14
7089,7089,Sendy,delivered,2024-03-06 02:29:11,2024-03-12 02:29:11
7090,7090,FedEx,returned,2024-10-27 19:23:51,2024-10-31 19:23:51
7091,7091,UPS,delivered,2024-06-12 09:40:02,2024-06-13 09:40:02
7092,7092,DHL,delivered,2024-02-21 20:47:17,2024-02-25 20:47:17
7093,7093,Sendy,processing,2024-09-24 04:14:05,
7094,7094,Sendy,delivered,2025-07-08 16:47:05,2025-07-10 16:47:05
7095,7095,G4S,cancelled,,
7096,7096,FedEx,delivered,2026-02-09 04:47:44,2026-02-12 04:47:44
7097,7097,G4S,delivered,2024-07-05 11:48:59,2024-07-06 11:48:59
7098,7098,G4S,delivered,2025-02-26 00:50:22,2025-02-28 00:50:22
7099,7099,UPS,delivered,2025-02-06 17:38:33,2025-02-12 17:38:33
7100,7100,FedEx,processing,2024-08-18 01:31:37,
7101,7101,G4S,delivered,2024-02-24 15:36:39,2024-02-25 15:36:39
7102,7102,Sendy,delivered,2024-09-10 08:00:57,2024-09-14 08:00:57
7103,7103,UPS,delivered,2026-03-08 13:30:15,2026-03-10 13:30:15
7104,7104,Sendy,delivered,2025-05-08 12:53:46,2025-05-12 12:53:46
7105,7105,FedEx,delivered,2026-01-19 07:45:23,2026-01-25 07:45:23
7106,7106,Sendy,delivered,2024-07-21 07:28:52,2024-07-26 07:28:52
7107,7107,G4S,delivered,2025-01-16 19:37:22,2025-01-24 19:37:22
7108,7108,Sendy,delivered,2025-01-21 17:14:14,2025-01-26 17:14:14
7109,7109,G4S,delivered,2026-03-26 12:05:22,2026-04-01 12:05:22
7110,7110,DHL,cancelled,,
7111,7111,Sendy,delivered,2025-11-26 08:08:32,2025-12-03 08:08:32
7112,7112,UPS,delivered,2026-02-12 09:42:31,2026-02-20 09:42:31
7113,7113,Sendy,delivered,2024-01-25 03:54:47,2024-01-30 03:54:47
7114,7114,FedEx,delivered,2024-12-15 22:42:36,2024-12-22 22:42:36
7115,7115,Sendy,delivered,2024-08-15 07:30:13,2024-08-17 07:30:13
7116,7116,Sendy,delivered,2025-07-04 10:15:33,2025-07-07 10:15:33
7117,7117,DHL,delivered,2024-08-29 11:09:04,2024-08-30 11:09:04
7118,7118,Sendy,delivered,2025-04-16 12:48:26,2025-04-17 12:48:26
7119,7119,FedEx,delivered,2024-07-16 22:58:00,2024-07-24 22:58:00
7120,7120,DHL,delivered,2026-03-12 04:51:57,2026-03-14 04:51:57
7121,7121,FedEx,delivered,2026-01-17 06:29:03,2026-01-19 06:29:03
7122,7122,DHL,delivered,2026-03-23 12:43:19,2026-03-29 12:43:19
7123,7123,DHL,delivered,2024-01-20 08:33:20,2024-01-27 08:33:20
7124,7124,Sendy,delivered,2025-10-17 18:59:29,2025-10-20 18:59:29
7125,7125,Sendy,delivered,2024-07-11 00:40:29,2024-07-12 00:40:29
7126,7126,Sendy,delivered,2024-01-08 20:22:40,2024-01-11 20:22:40
7127,7127,Sendy,delivered,2025-04-11 12:19:49,2025-04-17 12:19:49
7128,7128,FedEx,delivered,2024-05-30 10:15:12,2024-06-02 10:15:12
7129,7129,UPS,delivered,2025-09-20 11:49:45,2025-09-21 11:49:45
7130,7130,G4S,delivered,2024-06-04 06:41:01,2024-06-06 06:41:01
7131,7131,DHL,delivered,2026-02-08 19:59:19,2026-02-14 19:59:19
7132,7132,FedEx,delivered,2024-10-03 15:31:59,2024-10-06 15:31:59
7133,7133,DHL,delivered,2025-07-16 23:35:03,2025-07-20 23:35:03
7134,7134,FedEx,processing,2024-03-29 06:44:24,
7135,7135,FedEx,delivered,2025-08-21 05:31:56,2025-08-23 05:31:56
7136,7136,G4S,delivered,2026-03-04 09:04:50,2026-03-11 09:04:50
7137,7137,Sendy,delivered,2026-03-04 16:09:31,2026-03-08 16:09:31
7138,7138,DHL,processing,2024-04-06 02:57:11,
7139,7139,DHL,delivered,2025-05-21 11:00:13,2025-05-25 11:00:13
7140,7140,UPS,delivered,2024-02-16 00:10:24,2024-02-20 00:10:24
7141,7141,FedEx,delivered,2025-05-06 06:44:07,2025-05-14 06:44:07
7142,7142,UPS,delivered,2025-09-16 02:47:46,2025-09-21 02:47:46
7143,7143,G4S,returned,2024-02-25 01:32:41,2024-02-26 01:32:41
7144,7144,Sendy,delivered,2024-12-09 02:43:56,2024-12-13 02:43:56
7145,7145,UPS,delivered,2026-02-14 02:37:35,2026-02-16 02:37:35
7146,7146,DHL,delivered,2024-03-10 11:08:27,2024-03-16 11:08:27
7147,7147,FedEx,processing,2025-12-26 03:34:50,
7148,7148,G4S,delivered,2026-01-25 21:24:10,2026-01-29 21:24:10
7149,7149,DHL,delivered,2024-09-08 03:48:12,2024-09-12 03:48:12
7150,7150,DHL,delivered,2024-09-25 08:06:58,2024-10-03 08:06:58
7151,7151,DHL,delivered,2024-11-14 17:28:28,2024-11-15 17:28:28
7152,7152,G4S,delivered,2024-02-04 17:21:15,2024-02-09 17:21:15
7153,7153,FedEx,delivered,2024-01-06 04:14:16,2024-01-09 04:14:16
7154,7154,G4S,delivered,2026-02-13 10:51:59,2026-02-16 10:51:59
7155,7155,G4S,delivered,2025-06-09 02:47:33,2025-06-15 02:47:33
7156,7156,FedEx,delivered,2025-05-28 13:24:56,2025-06-03 13:24:56
7157,7157,FedEx,delivered,2024-11-24 20:11:31,2024-11-29 20:11:31
7158,7158,DHL,delivered,2025-06-30 19:02:16,2025-07-01 19:02:16
7159,7159,Sendy,delivered,2024-02-04 00:22:00,2024-02-06 00:22:00
7160,7160,UPS,cancelled,,
7161,7161,UPS,processing,2025-03-03 18:22:48,
7162,7162,UPS,delivered,2026-03-03 18:28:13,2026-03-04 18:28:13
7163,7163,FedEx,delivered,2025-10-02 07:49:02,2025-10-05 07:49:02
7164,7164,Sendy,delivered,2024-11-17 19:41:10,2024-11-19 19:41:10
7165,7165,FedEx,delivered,2026-02-13 21:24:04,2026-02-18 21:24:04
7166,7166,UPS,delivered,2025-11-09 08:39:34,2025-11-13 08:39:34
7167,7167,UPS,delivered,2026-01-28 00:16:13,2026-01-30 00:16:13
7168,7168,FedEx,processing,2024-03-25 17:40:36,
7169,7169,FedEx,delivered,2025-08-15 18:51:16,2025-08-19 18:51:16
7170,7170,FedEx,delivered,2024-11-18 12:47:47,2024-11-26 12:47:47
7171,7171,FedEx,delivered,2024-11-30 14:29:35,2024-12-08 14:29:35
7172,7172,Sendy,delivered,2025-01-24 04:11:18,2025-01-26 04:11:18
7173,7173,UPS,delivered,2024-08-31 08:07:54,2024-09-08 08:07:54
7174,7174,UPS,delivered,2025-08-19 23:03:29,2025-08-24 23:03:29
7175,7175,FedEx,cancelled,,
7176,7176,UPS,delivered,2024-10-11 08:21:45,2024-10-17 08:21:45
7177,7177,FedEx,delivered,2025-01-02 10:57:20,2025-01-04 10:57:20
7178,7178,UPS,delivered,2025-02-24 10:51:42,2025-02-27 10:51:42
7179,7179,UPS,delivered,2024-07-14 06:53:05,2024-07-22 06:53:05
7180,7180,FedEx,processing,2024-08-29 11:31:14,
7181,7181,DHL,delivered,2024-07-20 13:22:59,2024-07-21 13:22:59
7182,7182,UPS,delivered,2025-06-08 09:45:46,2025-06-12 09:45:46
7183,7183,FedEx,delivered,2026-03-27 22:32:16,2026-03-31 22:32:16
7184,7184,FedEx,delivered,2024-11-09 06:15:57,2024-11-10 06:15:57
7185,7185,G4S,delivered,2025-10-14 12:08:03,2025-10-17 12:08:03
7186,7186,Sendy,delivered,2024-01-31 01:59:51,2024-02-01 01:59:51
7187,7187,UPS,processing,2024-08-25 13:45:35,
7188,7188,FedEx,delivered,2024-12-27 00:28:49,2025-01-01 00:28:49
7189,7189,G4S,cancelled,,
7190,7190,DHL,delivered,2025-10-20 03:36:43,2025-10-25 03:36:43
7191,7191,Sendy,cancelled,,
7192,7192,FedEx,returned,2024-07-18 16:06:26,2024-07-25 16:06:26
7193,7193,FedEx,processing,2025-06-26 06:43:00,
7194,7194,UPS,delivered,2025-06-19 07:03:48,2025-06-21 07:03:48
7195,7195,FedEx,delivered,2024-12-27 17:56:48,2024-12-31 17:56:48
7196,7196,FedEx,delivered,2024-01-23 19:13:12,2024-01-29 19:13:12
7197,7197,Sendy,delivered,2025-01-29 14:32:41,2025-02-04 14:32:41
7198,7198,G4S,delivered,2024-06-05 10:13:02,2024-06-10 10:13:02
7199,7199,Sendy,delivered,2024-08-21 16:55:10,2024-08-28 16:55:10
7200,7200,FedEx,delivered,2025-02-24 01:04:49,2025-02-25 01:04:49
7201,7201,FedEx,delivered,2025-11-07 04:27:07,2025-11-15 04:27:07
7202,7202,FedEx,delivered,2024-11-13 14:20:20,2024-11-19 14:20:20
7203,7203,FedEx,delivered,2024-03-08 07:29:11,2024-03-13 07:29:11
7204,7204,FedEx,delivered,2025-04-19 08:15:59,2025-04-22 08:15:59
7205,7205,DHL,delivered,2024-01-29 00:27:23,2024-01-30 00:27:23
7206,7206,Sendy,delivered,2025-01-14 00:09:10,2025-01-21 00:09:10
7207,7207,Sendy,delivered,2025-09-14 16:11:16,2025-09-22 16:11:16
7208,7208,Sendy,returned,2024-05-19 01:38:20,2024-05-22 01:38:20
7209,7209,UPS,delivered,2025-12-16 00:52:48,2025-12-22 00:52:48
7210,7210,G4S,delivered,2025-02-15 23:24:33,2025-02-22 23:24:33
7211,7211,FedEx,delivered,2026-01-23 17:59:49,2026-01-29 17:59:49
7212,7212,Sendy,cancelled,,
7213,7213,FedEx,delivered,2024-01-21 01:41:54,2024-01-29 01:41:54
7214,7214,DHL,delivered,2025-05-22 01:22:05,2025-05-24 01:22:05
7215,7215,DHL,delivered,2025-04-04 17:19:12,2025-04-11 17:19:12
7216,7216,FedEx,delivered,2024-09-23 02:17:08,2024-09-30 02:17:08
7217,7217,DHL,delivered,2024-12-02 12:56:13,2024-12-05 12:56:13
7218,7218,DHL,cancelled,,
7219,7219,G4S,delivered,2025-09-16 02:36:09,2025-09-23 02:36:09
7220,7220,Sendy,delivered,2025-11-08 12:56:12,2025-11-10 12:56:12
7221,7221,UPS,returned,2026-01-04 18:45:24,2026-01-06 18:45:24
7222,7222,Sendy,delivered,2026-02-28 21:48:44,2026-03-06 21:48:44
7223,7223,UPS,delivered,2024-11-07 14:58:32,2024-11-09 14:58:32
7224,7224,Sendy,delivered,2025-05-02 08:48:10,2025-05-08 08:48:10
7225,7225,DHL,delivered,2025-01-07 23:22:09,2025-01-08 23:22:09
7226,7226,FedEx,delivered,2024-09-07 18:28:40,2024-09-14 18:28:40
7227,7227,FedEx,delivered,2025-12-30 10:26:27,2026-01-07 10:26:27
7228,7228,FedEx,cancelled,,
7229,7229,FedEx,delivered,2025-12-02 08:58:49,2025-12-09 08:58:49
7230,7230,Sendy,delivered,2024-03-13 03:11:53,2024-03-17 03:11:53
7231,7231,DHL,delivered,2025-04-24 03:16:40,2025-04-26 03:16:40
7232,7232,FedEx,delivered,2026-01-25 11:35:54,2026-01-31 11:35:54
7233,7233,FedEx,delivered,2026-01-10 13:07:35,2026-01-14 13:07:35
7234,7234,UPS,delivered,2024-11-08 14:02:14,2024-11-16 14:02:14
7235,7235,DHL,delivered,2025-08-29 22:58:55,2025-09-04 22:58:55
7236,7236,DHL,returned,2025-12-04 18:57:24,2025-12-09 18:57:24
7237,7237,UPS,delivered,2025-03-26 08:09:54,2025-04-02 08:09:54
7238,7238,UPS,delivered,2026-03-22 15:27:20,2026-03-23 15:27:20
7239,7239,FedEx,delivered,2024-07-11 01:38:26,2024-07-19 01:38:26
7240,7240,G4S,delivered,2024-04-23 21:30:27,2024-04-29 21:30:27
7241,7241,Sendy,delivered,2024-02-24 16:37:23,2024-02-25 16:37:23
7242,7242,DHL,delivered,2024-03-10 08:14:41,2024-03-18 08:14:41
7243,7243,FedEx,delivered,2025-03-28 06:55:17,2025-04-01 06:55:17
7244,7244,FedEx,delivered,2024-03-27 05:56:40,2024-04-04 05:56:40
7245,7245,Sendy,delivered,2026-03-06 20:56:52,2026-03-09 20:56:52
7246,7246,Sendy,delivered,2026-03-27 07:38:16,2026-04-02 07:38:16
7247,7247,G4S,delivered,2025-12-20 17:00:59,2025-12-25 17:00:59
7248,7248,Sendy,returned,2025-11-19 15:54:48,2025-11-22 15:54:48
7249,7249,FedEx,delivered,2024-03-07 13:20:41,2024-03-12 13:20:41
7250,7250,DHL,delivered,2024-02-20 16:01:41,2024-02-25 16:01:41
7251,7251,UPS,delivered,2024-01-05 12:25:11,2024-01-13 12:25:11
7252,7252,FedEx,delivered,2025-11-11 09:37:42,2025-11-16 09:37:42
7253,7253,DHL,delivered,2026-02-05 14:40:02,2026-02-07 14:40:02
7254,7254,DHL,delivered,2024-02-01 22:57:01,2024-02-08 22:57:01
7255,7255,DHL,delivered,2025-04-21 08:57:22,2025-04-26 08:57:22
7256,7256,FedEx,delivered,2025-01-11 11:38:11,2025-01-13 11:38:11
7257,7257,Sendy,delivered,2025-08-22 19:00:47,2025-08-23 19:00:47
7258,7258,Sendy,delivered,2024-03-07 07:12:06,2024-03-10 07:12:06
7259,7259,UPS,delivered,2026-03-03 15:41:21,2026-03-05 15:41:21
7260,7260,DHL,delivered,2025-04-28 07:34:11,2025-05-01 07:34:11
7261,7261,FedEx,delivered,2025-10-23 12:36:58,2025-10-25 12:36:58
7262,7262,Sendy,processing,2025-08-27 16:47:19,
7263,7263,UPS,delivered,2025-07-17 14:19:42,2025-07-19 14:19:42
7264,7264,DHL,processing,2026-03-25 00:31:29,
7265,7265,Sendy,delivered,2024-07-09 10:24:08,2024-07-14 10:24:08
7266,7266,Sendy,delivered,2025-08-12 23:54:29,2025-08-19 23:54:29
7267,7267,UPS,delivered,2025-03-17 19:45:10,2025-03-25 19:45:10
7268,7268,DHL,delivered,2024-01-31 00:15:33,2024-02-02 00:15:33
7269,7269,UPS,delivered,2024-11-04 21:26:18,2024-11-05 21:26:18
7270,7270,Sendy,delivered,2025-07-25 07:56:57,2025-07-27 07:56:57
7271,7271,G4S,delivered,2024-06-30 21:22:12,2024-07-03 21:22:12
7272,7272,DHL,delivered,2024-05-01 08:19:58,2024-05-03 08:19:58
7273,7273,G4S,delivered,2024-01-07 01:11:26,2024-01-14 01:11:26
7274,7274,G4S,delivered,2025-08-01 05:57:21,2025-08-05 05:57:21
7275,7275,Sendy,delivered,2026-02-20 08:35:24,2026-02-26 08:35:24
7276,7276,G4S,delivered,2024-11-30 15:05:28,2024-12-01 15:05:28
7277,7277,G4S,delivered,2025-01-07 10:01:47,2025-01-13 10:01:47
7278,7278,Sendy,delivered,2025-03-01 11:43:26,2025-03-04 11:43:26
7279,7279,Sendy,delivered,2025-03-08 18:00:44,2025-03-11 18:00:44
7280,7280,UPS,delivered,2024-12-09 06:11:34,2024-12-17 06:11:34
7281,7281,FedEx,delivered,2024-02-20 11:34:55,2024-02-27 11:34:55
7282,7282,G4S,delivered,2024-11-26 18:36:42,2024-12-03 18:36:42
7283,7283,G4S,delivered,2025-04-08 01:33:59,2025-04-12 01:33:59
7284,7284,G4S,delivered,2025-06-18 23:28:27,2025-06-20 23:28:27
7285,7285,Sendy,delivered,2025-01-12 13:53:49,2025-01-17 13:53:49
7286,7286,UPS,delivered,2024-08-03 21:26:16,2024-08-06 21:26:16
7287,7287,UPS,delivered,2026-02-17 21:47:42,2026-02-21 21:47:42
7288,7288,UPS,delivered,2024-03-29 19:43:18,2024-04-05 19:43:18
7289,7289,FedEx,returned,2024-09-26 16:49:05,2024-10-01 16:49:05
7290,7290,G4S,delivered,2025-07-07 04:19:37,2025-07-12 04:19:37
7291,7291,UPS,delivered,2025-06-05 10:12:49,2025-06-12 10:12:49
7292,7292,DHL,delivered,2025-07-21 07:20:05,2025-07-26 07:20:05
7293,7293,FedEx,delivered,2025-02-10 13:31:08,2025-02-16 13:31:08
7294,7294,G4S,delivered,2024-01-04 06:09:48,2024-01-11 06:09:48
7295,7295,UPS,delivered,2024-11-30 05:08:45,2024-12-08 05:08:45
7296,7296,UPS,delivered,2024-06-11 08:31:25,2024-06-13 08:31:25
7297,7297,DHL,delivered,2024-04-08 00:31:09,2024-04-09 00:31:09
7298,7298,DHL,delivered,2025-04-03 12:32:55,2025-04-11 12:32:55
7299,7299,UPS,delivered,2024-02-25 04:23:58,2024-02-26 04:23:58
7300,7300,G4S,delivered,2024-02-26 13:21:59,2024-02-29 13:21:59
7301,7301,Sendy,delivered,2025-03-24 02:43:57,2025-03-29 02:43:57
7302,7302,FedEx,delivered,2026-03-20 12:50:55,2026-03-23 12:50:55
7303,7303,UPS,delivered,2025-01-13 03:40:47,2025-01-14 03:40:47
7304,7304,G4S,delivered,2024-10-25 22:30:03,2024-11-01 22:30:03
7305,7305,FedEx,delivered,2025-06-27 23:52:00,2025-07-02 23:52:00
7306,7306,UPS,delivered,2026-03-15 12:13:58,2026-03-17 12:13:58
7307,7307,UPS,delivered,2024-11-07 10:05:05,2024-11-11 10:05:05
7308,7308,FedEx,processing,2024-01-14 18:11:07,
7309,7309,UPS,delivered,2025-02-06 10:07:17,2025-02-08 10:07:17
7310,7310,G4S,delivered,2026-01-21 22:20:52,2026-01-26 22:20:52
7311,7311,UPS,processing,2025-03-17 11:00:33,
7312,7312,FedEx,delivered,2024-07-28 13:53:30,2024-08-04 13:53:30
7313,7313,Sendy,delivered,2024-11-29 10:03:48,2024-12-02 10:03:48
7314,7314,FedEx,delivered,2025-03-19 05:40:39,2025-03-21 05:40:39
7315,7315,FedEx,delivered,2026-02-15 23:26:27,2026-02-16 23:26:27
7316,7316,DHL,delivered,2025-11-05 10:49:32,2025-11-06 10:49:32
7317,7317,DHL,delivered,2024-03-25 12:34:41,2024-04-01 12:34:41
7318,7318,DHL,delivered,2024-02-18 16:49:52,2024-02-23 16:49:52
7319,7319,UPS,delivered,2025-10-20 06:33:58,2025-10-27 06:33:58
7320,7320,G4S,delivered,2025-07-21 07:06:44,2025-07-27 07:06:44
7321,7321,G4S,delivered,2025-07-04 13:54:10,2025-07-10 13:54:10
7322,7322,DHL,delivered,2026-01-06 05:23:11,2026-01-13 05:23:11
7323,7323,G4S,delivered,2024-04-23 00:39:02,2024-05-01 00:39:02
7324,7324,Sendy,delivered,2024-05-27 16:18:55,2024-05-29 16:18:55
7325,7325,Sendy,delivered,2024-10-27 21:29:20,2024-10-30 21:29:20
7326,7326,UPS,delivered,2024-11-02 22:45:01,2024-11-07 22:45:01
7327,7327,UPS,delivered,2025-08-29 13:12:32,2025-09-01 13:12:32
7328,7328,DHL,processing,2025-01-22 23:52:42,
7329,7329,UPS,delivered,2024-12-16 10:48:29,2024-12-24 10:48:29
7330,7330,UPS,delivered,2025-06-23 01:36:07,2025-07-01 01:36:07
7331,7331,DHL,processing,2024-11-15 20:59:52,
7332,7332,DHL,delivered,2024-11-25 04:27:22,2024-11-28 04:27:22
7333,7333,G4S,delivered,2025-01-13 04:17:06,2025-01-17 04:17:06
7334,7334,DHL,delivered,2025-03-28 15:27:25,2025-03-30 15:27:25
7335,7335,G4S,delivered,2025-03-10 21:26:26,2025-03-14 21:26:26
7336,7336,Sendy,delivered,2024-11-17 11:18:44,2024-11-24 11:18:44
7337,7337,DHL,cancelled,,
7338,7338,G4S,delivered,2025-06-02 18:41:32,2025-06-03 18:41:32
7339,7339,DHL,delivered,2025-06-03 19:26:20,2025-06-10 19:26:20
7340,7340,UPS,delivered,2025-08-21 03:02:47,2025-08-23 03:02:47
7341,7341,G4S,processing,2024-08-27 07:18:39,
7342,7342,DHL,delivered,2025-01-03 05:26:26,2025-01-11 05:26:26
7343,7343,Sendy,delivered,2025-03-14 17:02:25,2025-03-19 17:02:25
7344,7344,UPS,delivered,2025-10-15 17:50:08,2025-10-16 17:50:08
7345,7345,DHL,delivered,2024-12-16 11:36:29,2024-12-20 11:36:29
7346,7346,UPS,delivered,2024-08-08 06:38:30,2024-08-16 06:38:30
7347,7347,DHL,delivered,2024-10-05 00:27:17,2024-10-11 00:27:17
7348,7348,DHL,delivered,2024-09-11 00:51:31,2024-09-14 00:51:31
7349,7349,G4S,delivered,2025-06-15 01:47:17,2025-06-18 01:47:17
7350,7350,G4S,delivered,2026-03-03 02:23:24,2026-03-05 02:23:24
7351,7351,Sendy,delivered,2025-03-08 07:03:15,2025-03-16 07:03:15
7352,7352,DHL,delivered,2024-10-13 06:21:50,2024-10-15 06:21:50
7353,7353,UPS,delivered,2024-11-18 20:02:45,2024-11-19 20:02:45
7354,7354,UPS,delivered,2024-05-27 16:22:10,2024-05-28 16:22:10
7355,7355,G4S,delivered,2024-07-04 08:18:39,2024-07-07 08:18:39
7356,7356,FedEx,delivered,2024-05-31 13:34:52,2024-06-06 13:34:52
7357,7357,G4S,processing,2024-04-02 01:10:35,
7358,7358,FedEx,delivered,2024-11-03 09:32:42,2024-11-05 09:32:42
7359,7359,UPS,returned,2025-05-29 23:34:07,2025-06-01 23:34:07
7360,7360,DHL,delivered,2025-12-20 23:24:38,2025-12-28 23:24:38
7361,7361,FedEx,delivered,2024-10-15 00:26:52,2024-10-21 00:26:52
7362,7362,UPS,processing,2024-03-05 14:30:34,
7363,7363,FedEx,delivered,2025-04-28 18:10:25,2025-04-29 18:10:25
7364,7364,DHL,delivered,2024-05-31 19:58:51,2024-06-08 19:58:51
7365,7365,Sendy,delivered,2025-08-02 22:38:40,2025-08-10 22:38:40
7366,7366,G4S,delivered,2025-06-04 19:14:40,2025-06-10 19:14:40
7367,7367,G4S,delivered,2025-11-08 08:18:47,2025-11-09 08:18:47
7368,7368,DHL,delivered,2025-04-13 09:55:01,2025-04-17 09:55:01
7369,7369,Sendy,delivered,2026-01-09 12:40:34,2026-01-17 12:40:34
7370,7370,FedEx,delivered,2024-07-03 20:29:33,2024-07-09 20:29:33
7371,7371,Sendy,delivered,2025-08-11 14:25:53,2025-08-19 14:25:53
7372,7372,Sendy,delivered,2025-11-13 19:53:05,2025-11-16 19:53:05
7373,7373,FedEx,delivered,2024-09-07 23:51:53,2024-09-08 23:51:53
7374,7374,FedEx,delivered,2025-06-20 06:10:46,2025-06-22 06:10:46
7375,7375,FedEx,delivered,2025-04-12 12:32:28,2025-04-17 12:32:28
7376,7376,DHL,delivered,2026-02-04 14:16:03,2026-02-08 14:16:03
7377,7377,Sendy,delivered,2025-10-04 01:16:20,2025-10-12 01:16:20
7378,7378,Sendy,delivered,2025-03-05 12:07:05,2025-03-08 12:07:05
7379,7379,UPS,delivered,2024-07-11 03:52:48,2024-07-12 03:52:48
7380,7380,UPS,delivered,2024-10-15 19:58:16,2024-10-19 19:58:16
7381,7381,FedEx,delivered,2024-02-25 01:06:08,2024-03-04 01:06:08
7382,7382,G4S,delivered,2024-10-01 01:27:01,2024-10-07 01:27:01
7383,7383,UPS,delivered,2026-02-01 05:48:19,2026-02-02 05:48:19
7384,7384,FedEx,delivered,2026-01-30 07:46:12,2026-02-02 07:46:12
7385,7385,G4S,delivered,2024-08-14 23:01:32,2024-08-17 23:01:32
7386,7386,Sendy,delivered,2024-09-08 13:52:21,2024-09-11 13:52:21
7387,7387,G4S,delivered,2025-05-17 14:32:10,2025-05-19 14:32:10
7388,7388,DHL,delivered,2025-01-06 16:59:01,2025-01-14 16:59:01
7389,7389,Sendy,processing,2025-11-02 03:23:41,
7390,7390,DHL,delivered,2025-02-18 16:34:03,2025-02-21 16:34:03
7391,7391,G4S,delivered,2024-02-05 23:12:55,2024-02-08 23:12:55
7392,7392,DHL,delivered,2024-02-01 09:57:32,2024-02-08 09:57:32
7393,7393,FedEx,delivered,2024-11-19 01:20:11,2024-11-22 01:20:11
7394,7394,DHL,delivered,2025-04-03 21:38:49,2025-04-05 21:38:49
7395,7395,Sendy,delivered,2025-06-17 04:26:24,2025-06-22 04:26:24
7396,7396,UPS,delivered,2026-03-09 19:18:47,2026-03-12 19:18:47
7397,7397,Sendy,delivered,2026-01-02 21:32:05,2026-01-10 21:32:05
7398,7398,G4S,delivered,2025-01-20 17:38:40,2025-01-28 17:38:40
7399,7399,Sendy,delivered,2025-04-13 00:52:18,2025-04-18 00:52:18
7400,7400,G4S,delivered,2025-04-18 08:48:32,2025-04-24 08:48:32
7401,7401,Sendy,delivered,2026-02-10 01:42:49,2026-02-12 01:42:49
7402,7402,Sendy,delivered,2024-04-08 16:07:02,2024-04-12 16:07:02
7403,7403,Sendy,delivered,2024-07-31 13:43:51,2024-08-06 13:43:51
7404,7404,FedEx,delivered,2025-09-28 16:56:43,2025-10-02 16:56:43
7405,7405,UPS,delivered,2025-05-31 17:00:28,2025-06-07 17:00:28
7406,7406,G4S,delivered,2025-03-15 06:16:39,2025-03-19 06:16:39
7407,7407,Sendy,delivered,2025-07-26 19:04:20,2025-08-01 19:04:20
7408,7408,FedEx,processing,2024-08-23 14:27:47,
7409,7409,DHL,delivered,2026-01-11 06:36:24,2026-01-18 06:36:24
7410,7410,FedEx,delivered,2025-04-19 08:20:01,2025-04-23 08:20:01
7411,7411,UPS,delivered,2026-04-02 13:03:01,2026-04-03 13:03:01
7412,7412,DHL,delivered,2024-01-24 20:43:06,2024-01-25 20:43:06
7413,7413,Sendy,delivered,2024-04-30 03:54:23,2024-05-02 03:54:23
7414,7414,Sendy,delivered,2025-05-13 09:38:54,2025-05-14 09:38:54
7415,7415,FedEx,delivered,2024-07-09 00:53:54,2024-07-14 00:53:54
7416,7416,UPS,delivered,2026-03-12 21:11:55,2026-03-20 21:11:55
7417,7417,Sendy,processing,2025-07-22 05:51:58,
7418,7418,DHL,delivered,2025-09-19 08:59:08,2025-09-25 08:59:08
7419,7419,G4S,delivered,2025-10-12 17:36:15,2025-10-17 17:36:15
7420,7420,FedEx,cancelled,,
7421,7421,DHL,delivered,2026-03-14 16:25:10,2026-03-21 16:25:10
7422,7422,Sendy,delivered,2025-12-04 14:38:37,2025-12-11 14:38:37
7423,7423,Sendy,delivered,2025-07-22 09:25:33,2025-07-24 09:25:33
7424,7424,UPS,delivered,2025-12-04 15:17:36,2025-12-12 15:17:36
7425,7425,G4S,delivered,2025-01-28 11:49:40,2025-02-01 11:49:40
7426,7426,DHL,delivered,2024-08-15 20:49:35,2024-08-20 20:49:35
7427,7427,Sendy,delivered,2025-11-11 22:21:50,2025-11-13 22:21:50
7428,7428,DHL,delivered,2025-02-16 10:22:00,2025-02-18 10:22:00
7429,7429,FedEx,delivered,2026-01-15 12:46:56,2026-01-20 12:46:56
7430,7430,G4S,returned,2025-05-07 04:18:54,2025-05-12 04:18:54
7431,7431,Sendy,delivered,2024-04-17 05:02:47,2024-04-25 05:02:47
7432,7432,DHL,delivered,2025-11-15 16:05:07,2025-11-17 16:05:07
7433,7433,G4S,delivered,2025-05-22 09:43:35,2025-05-30 09:43:35
7434,7434,G4S,delivered,2024-01-09 02:26:47,2024-01-15 02:26:47
7435,7435,FedEx,delivered,2026-03-01 23:21:31,2026-03-08 23:21:31
7436,7436,Sendy,delivered,2024-11-23 20:28:42,2024-11-28 20:28:42
7437,7437,G4S,delivered,2024-01-21 19:43:10,2024-01-29 19:43:10
