payment_id,order_id,payment_method,payment_status,payment_amount,paid_at
8123,8123,bank_transfer,PAID,259.92,2025-11-21 15:45:55
8124,8124,paypal,paid,113.00,2025-03-19 19:13:15
8125,8125,paypal,PAID,270.40,2025-01-14 23:14:56
8126,8126,bank_transfer,pending,0.00,2026-02-20 02:34:37
8127,8127,bank_transfer,success,279.65,2025-03-12 12:12:32
8128,8128,bank_transfer,paid,776.68,2025-03-26 12:04:41
8129,8129,bank_transfer,PAID,594.83,2025-03-26 01:09:42
8130,8130,card,success,272.70,2025-10-10 17:31:49
8131,8131,mobile_money,paid,1694.81,2025-12-21 15:48:41
8132,8132,mobile_money,paid,2156.37,2025-12-05 03:05:11
8133,8133,bank_transfer,paid,1097.74,2025-01-20 14:08:11
8134,8134,paypal,PAID,343.72,2024-11-14 18:08:20
8135,8135,bank_transfer,paid,1826.22,2025-12-26 14:51:50
8136,8136,card,paid,882.00,2025-11-03 01:58:07
8137,8137,card,paid,802.97,2024-05-01 02:34:34
8138,8138,mobile_money,PAID,521.86,2026-03-12 08:46:36
8139,8139,bank_transfer,success,2527.14,2025-01-08 05:17:35
8140,8140,card,pending,0.00,2024-03-08 19:03:55
8141,8141,mobile_money,success,430.25,2024-10-08 19:17:36
8142,8142,mobile_money,paid,143.45,2025-07-14 04:04:31
8143,8143,paypal,success,338.93,2024-12-15 08:32:48
8144,8144,card,pending,0.00,2025-05-11 03:40:30
8145,8145,mobile_money,paid,1229.54,2025-12-31 15:37:26
8146,8146,card,PAID,960.11,2026-02-26 12:25:45
8147,8147,card,success,598.52,2025-11-04 07:36:11
8148,8148,card,success,1131.22,2024-06-27 02:59:04
8149,8149,mobile_money,PAID,694.45,2024-05-03 09:55:46
8150,8150,bank_transfer,success,387.57,2024-09-12 21:10:17
8151,8151,card,PAID,189.61,2025-12-16 20:02:36
8152,8152,bank_transfer,paid,157.12,2025-04-15 02:58:09
8153,8153,mobile_money,PAID,1175.75,2024-10-17 00:06:48
8154,8154,bank_transfer,PAID,770.27,2025-02-22 04:10:42
8155,8155,mobile_money,PAID,539.60,2025-01-13 03:45:58
8156,8156,paypal,success,743.53,2026-01-21 14:04:09
8157,8157,paypal,PAID,593.78,2025-08-18 21:32:57
8158,8158,paypal,PAID,1223.50,2025-08-26 20:18:20
8159,8159,card,success,777.97,2025-08-01 06:19:00
8160,8160,card,pending,0.00,2025-08-05 12:46:15
8161,8161,paypal,PAID,454.19,2025-09-06 08:27:51
8162,8162,bank_transfer,PAID,832.65,2025-01-30 05:31:48
8163,8163,mobile_money,paid,608.57,2024-05-03 00:07:32
8164,8164,paypal,pending,0.00,2026-02-19 11:17:08
8165,8165,bank_transfer,PAID,727.96,2024-11-28 12:09:37
8166,8166,bank_transfer,PAID,165.21,2025-03-24 16:16:02
8167,8167,paypal,success,399.84,2025-07-31 16:45:03
8168,8168,paypal,PAID,162.80,2025-08-05 01:20:39
8169,8169,mobile_money,success,1696.06,2025-01-02 04:34:59
8170,8170,mobile_money,paid,810.91,2025-09-21 07:46:59
8171,8171,paypal,paid,841.12,2024-06-23 04:15:49
8172,8172,bank_transfer,success,275.00,2025-01-27 10:46:59
8173,8173,card,paid,2158.65,2024-01-06 23:37:28
8174,8174,bank_transfer,success,669.17,2025-04-17 20:26:19
8175,8175,paypal,success,496.94,2025-09-01 08:10:04
8176,8176,card,paid,1497.14,2025-12-26 14:22:43
8177,8177,card,success,931.20,2025-07-15 04:11:30
8178,8178,mobile_money,success,525.68,2025-09-08 18:40:39
8179,8179,bank_transfer,PAID,989.55,2025-07-15 17:44:21
8180,8180,mobile_money,success,1262.00,2024-05-21 12:39:40
8181,8181,card,paid,530.29,2026-02-12 13:15:53
8182,8182,card,paid,105.47,2025-08-01 05:07:15
8183,8183,card,PAID,812.43,2024-04-12 00:30:54
8184,8184,paypal,paid,233.87,2026-03-23 06:04:31
8185,8185,card,PAID,691.73,2025-12-06 13:06:41
8186,8186,mobile_money,refund,466.47,2024-03-14 08:13:27
8187,8187,bank_transfer,PAID,325.47,2024-02-01 09:24:32
8188,8188,paypal,paid,653.48,2025-06-25 07:47:26
8189,8189,paypal,paid,545.21,2025-05-08 19:09:26
8190,8190,bank_transfer,declined,0.00,2024-09-30 21:04:35
8191,8191,card,PAID,154.37,2024-09-02 12:51:06
8192,8192,bank_transfer,PAID,158.51,2025-04-17 18:58:57
8193,8193,bank_transfer,PAID,500.41,2024-03-20 09:59:39
8194,8194,card,PAID,85.95,2025-10-14 02:25:23
8195,8195,bank_transfer,paid,233.70,2025-11-10 18:04:23
8196,8196,paypal,success,258.01,2025-03-23 06:58:38
8197,8197,mobile_money,paid,393.72,2025-05-01 11:33:09
8198,8198,card,paid,476.86,2024-10-28 22:19:38
8199,8199,mobile_money,paid,421.94,2025-09-06 09:44:32
8200,8200,mobile_money,paid,815.00,2024-09-28 03:36:55
8201,8201,bank_transfer,paid,1005.03,2024-09-05 03:22:41
8202,8202,mobile_money,paid,1000.74,2025-11-08 08:47:12
8203,8203,mobile_money,paid,366.02,2024-08-30 10:42:11
8204,8204,card,PAID,397.33,2024-08-04 20:49:19
8205,8205,mobile_money,success,721.40,2024-02-29 21:12:37
8206,8206,paypal,paid,1184.81,2024-11-08 23:43:28
8207,8207,mobile_money,paid,360.29,2024-06-17 18:57:03
8208,8208,mobile_money,PAID,498.66,2025-10-31 14:34:44
8209,8209,paypal,declined,0.00,2024-04-13 05:47:27
8210,8210,mobile_money,PAID,38.23,2024-05-17 12:32:48
8211,8211,mobile_money,success,371.29,2024-12-02 21:31:25
8212,8212,bank_transfer,PAID,874.57,2025-02-26 17:29:16
8213,8213,card,paid,920.24,2025-05-12 08:26:57
8214,8214,mobile_money,success,1095.20,2024-08-03 14:29:52
8215,8215,card,paid,1558.17,2026-03-10 08:43:01
8216,8216,paypal,PAID,156.23,2024-08-23 22:06:33
8217,8217,mobile_money,success,674.51,2024-06-13 11:21:45
8218,8218,paypal,paid,652.56,2024-10-23 11:03:29
8219,8219,paypal,paid,674.18,2025-09-26 16:17:02
8220,8220,paypal,PAID,263.32,2025-05-13 18:15:55
8221,8221,mobile_money,success,1039.54,2025-05-12 07:22:17
8222,8222,mobile_money,PAID,1241.98,2025-05-01 12:24:14
8223,8223,card,PAID,1153.01,2024-11-22 02:03:48
8224,8224,paypal,paid,164.40,2025-12-07 20:35:36
8225,8225,paypal,pending,0.00,2026-02-20 22:36:22
8226,8226,mobile_money,paid,316.11,2024-08-25 07:03:50
8227,8227,bank_transfer,PAID,1454.79,2025-03-24 01:13:35
8228,8228,paypal,PAID,131.25,2025-06-29 08:53:19
8229,8229,paypal,paid,570.27,2025-05-01 13:48:42
8230,8230,mobile_money,success,406.52,2024-06-29 06:50:39
8231,8231,mobile_money,success,734.44,2024-03-28 15:56:03
8232,8232,paypal,PAID,2081.93,2024-06-10 01:16:58
8233,8233,mobile_money,pending,0.00,2025-12-07 18:35:28
8234,8234,mobile_money,paid,176.46,2025-04-11 10:59:33
8235,8235,mobile_money,PAID,538.88,2025-04-09 17:42:25
8236,8236,bank_transfer,paid,796.32,2026-03-12 19:27:16
8237,8237,paypal,paid,727.44,2025-10-23 00:07:54
8238,8238,mobile_money,failed,0.00,2025-02-14 19:54:47
8239,8239,paypal,PAID,910.15,2025-09-18 00:30:18
8240,8240,card,PAID,184.38,2025-04-23 03:37:39
8241,8241,card,paid,644.06,2025-08-18 17:48:45
8242,8242,paypal,success,529.08,2024-01-02 18:40:35
8243,8243,card,success,334.89,2026-01-11 23:06:08
8244,8244,paypal,pending,0.00,2024-08-18 09:46:40
8245,8245,card,PAID,595.78,2026-03-22 03:47:47
8246,8246,card,PAID,225.56,2025-10-07 06:35:07
8247,8247,mobile_money,success,348.06,2025-04-21 04:38:22
8248,8248,mobile_money,PAID,95.26,2024-06-14 02:17:08
8249,8249,paypal,success,628.67,2025-07-26 21:53:44
8250,8250,bank_transfer,PAID,678.56,2025-01-26 01:08:40
8251,8251,paypal,PAID,343.77,2024-03-30 19:26:09
8252,8252,mobile_money,PAID,252.02,2024-04-27 00:52:13
8253,8253,mobile_money,success,65.06,2025-04-28 11:46:34
8254,8254,paypal,PAID,407.21,2025-09-11 01:33:49
8255,8255,card,success,1086.24,2024-11-07 15:41:55
8256,8256,mobile_money,PAID,244.45,2024-06-04 20:07:56
8257,8257,mobile_money,PAID,220.65,2024-03-07 20:59:55
8258,8258,card,PAID,1225.30,2025-06-03 04:19:54
8259,8259,paypal,paid,1323.71,2026-01-15 10:10:15
8260,8260,paypal,PAID,113.70,2024-06-24 02:51:32
8261,8261,card,success,105.25,2024-01-04 01:09:21
8262,8262,mobile_money,success,251.54,2024-09-15 10:05:54
8263,8263,card,paid,1405.34,2025-09-13 11:56:51
8264,8264,mobile_money,paid,2590.64,2025-04-11 04:33:15
8265,8265,paypal,success,8.60,2025-07-06 13:51:20
8266,8266,paypal,success,1584.66,2025-11-18 22:19:41
8267,8267,paypal,PAID,745.43,2025-11-13 03:00:52
8268,8268,paypal,success,1878.40,2026-01-31 14:18:50
8269,8269,paypal,PAID,847.50,2024-08-12 14:46:13
8270,8270,card,paid,1397.12,2024-05-28 00:28:38
8271,8271,bank_transfer,failed,0.00,2024-01-11 09:48:32
8272,8272,card,declined,0.00,2024-11-29 01:02:57
8273,8273,card,declined,0.00,2024-07-27 10:07:59
8274,8274,mobile_money,success,1689.66,2024-05-19 16:39:07
8275,8275,bank_transfer,failed,0.00,2024-08-04 03:35:20
8276,8276,mobile_money,paid,392.58,2025-07-12 00:40:10
8277,8277,paypal,success,238.62,2025-10-18 09:59:16
8278,8278,card,PAID,1089.79,2024-07-15 04:33:16
8279,8279,bank_transfer,success,861.45,2024-08-27 20:34:25
8280,8280,bank_transfer,success,439.60,2026-03-08 06:28:03
8281,8281,paypal,paid,302.81,2024-11-14 07:15:43
8282,8282,mobile_money,paid,611.96,2026-03-11 04:47:53
8283,8283,card,paid,411.98,2025-03-15 02:54:31
8284,8284,card,paid,173.43,2024-01-05 10:21:47
8285,8285,mobile_money,PAID,1410.87,2024-08-03 21:05:44
8286,8286,paypal,PAID,333.66,2024-12-31 09:54:37
8287,8287,bank_transfer,success,922.75,2024-08-01 06:32:06
8288,8288,paypal,success,2457.00,2026-03-22 20:59:25
8289,8289,card,paid,436.91,2025-02-20 23:58:39
8290,8290,card,paid,520.30,2025-01-31 00:16:25
8291,8291,mobile_money,PAID,804.71,2025-09-16 12:02:45
8292,8292,bank_transfer,PAID,132.81,2025-12-29 22:20:14
8293,8293,bank_transfer,success,465.71,2025-01-28 22:15:04
8294,8294,paypal,paid,737.26,2024-03-11 02:53:10
8295,8295,paypal,paid,331.31,2026-01-15 10:02:12
8296,8296,bank_transfer,pending,0.00,2024-06-17 14:04:50
8297,8297,mobile_money,PAID,581.44,2025-09-01 14:07:12
8298,8298,card,success,606.52,2025-08-12 03:42:14
8299,8299,bank_transfer,failed,0.00,2025-03-05 17:26:03
8300,8300,bank_transfer,success,1154.99,2026-03-08 21:07:17
8301,8301,bank_transfer,paid,1645.93,2025-11-22 04:12:52
8302,8302,paypal,paid,306.19,2025-06-01 02:47:00
8303,8303,card,success,627.68,2026-01-31 14:16:47
8304,8304,paypal,PAID,1355.17,2025-11-02 07:52:21
8305,8305,bank_transfer,success,1324.61,2025-08-01 17:12:04
8306,8306,paypal,success,567.14,2025-05-01 02:47:44
8307,8307,card,paid,1926.08,2024-01-07 22:24:49
8308,8308,paypal,declined,0.00,2025-01-04 17:11:40
8309,8309,card,success,575.44,2024-07-23 06:37:43
8310,8310,card,failed,0.00,2026-01-23 05:54:59
8311,8311,paypal,paid,1098.78,2024-08-18 21:19:46
8312,8312,card,PAID,444.68,2024-06-08 09:25:32
8313,8313,paypal,success,338.51,2025-12-14 20:40:24
8314,8314,paypal,paid,211.04,2025-08-01 08:57:38
8315,8315,paypal,success,1517.40,2025-08-31 13:55:04
8316,8316,bank_transfer,PAID,1025.33,2026-03-20 04:01:31
8317,8317,mobile_money,paid,1079.37,2024-06-09 14:44:55
8318,8318,card,success,112.79,2025-07-08 21:11:53
8319,8319,card,PAID,727.47,2025-02-20 08:07:31
8320,8320,bank_transfer,pending,0.00,2024-08-07 08:38:58
8321,8321,bank_transfer,pending,0.00,2025-11-18 07:46:03
8322,8322,card,failed,0.00,2024-03-30 22:47:37
8323,8323,card,PAID,1005.82,2025-02-17 07:47:13
8324,8324,mobile_money,paid,422.21,2024-05-12 17:01:22
8325,8325,paypal,PAID,1004.64,2025-05-06 23:13:08
8326,8326,paypal,success,778.52,2024-04-07 06:06:59
8327,8327,mobile_money,success,176.53,2024-10-18 06:30:27
8328,8328,card,PAID,341.40,2026-03-30 08:32:41
8329,8329,paypal,declined,0.00,2025-06-15 17:30:26
8330,8330,bank_transfer,PAID,108.42,2025-03-01 05:47:32
8331,8331,bank_transfer,paid,61.57,2025-09-10 05:46:33
8332,8332,bank_transfer,paid,1805.51,2024-03-28 01:50:23
8333,8333,paypal,PAID,324.62,2025-03-18 04:17:44
8334,8334,bank_transfer,success,734.76,2024-07-30 21:04:52
8335,8335,bank_transfer,paid,48.73,2024-01-26 20:33:46
8336,8336,card,PAID,458.70,2024-07-28 22:35:09
8337,8337,card,success,1296.37,2024-08-05 04:49:21
8338,8338,mobile_money,success,583.04,2024-06-01 12:11:07
8339,8339,mobile_money,PAID,2029.54,2025-12-15 10:13:17
8340,8340,bank_transfer,success,381.64,2025-10-15 16:08:11
8341,8341,mobile_money,PAID,120.57,2025-07-14 12:50:57
8342,8342,bank_transfer,PAID,983.46,2025-12-10 09:58:43
8343,8343,mobile_money,paid,791.51,2025-05-29 04:11:30
8344,8344,mobile_money,PAID,146.20,2025-07-23 15:06:00
8345,8345,card,paid,340.79,2026-01-06 14:22:41
8346,8346,mobile_money,paid,466.15,2024-10-24 12:41:35
8347,8347,paypal,pending,0.00,2025-08-20 01:05:56
8348,8348,card,success,717.85,2025-04-09 20:53:15
8349,8349,paypal,success,93.54,2026-01-17 03:08:54
8350,8350,bank_transfer,success,618.37,2024-02-14 12:17:50
8351,8351,mobile_money,success,1259.99,2025-08-02 09:51:49
8352,8352,mobile_money,PAID,1071.75,2025-11-25 17:41:40
8353,8353,bank_transfer,PAID,845.02,2025-10-18 10:52:21
8354,8354,paypal,paid,321.16,2025-12-24 13:44:00
8355,8355,card,paid,2091.50,2024-10-10 02:40:28
8356,8356,bank_transfer,PAID,212.42,2026-01-23 20:11:17
8357,8357,card,PAID,358.62,2025-04-13 22:53:17
8358,8358,mobile_money,paid,1168.36,2024-04-10 19:49:01
8359,8359,card,PAID,856.25,2025-06-13 05:27:21
8360,8360,bank_transfer,paid,693.56,2026-02-02 05:50:17
8361,8361,card,paid,1999.91,2025-02-07 11:35:49
8362,8362,mobile_money,PAID,698.51,2024-02-20 14:37:31
8363,8363,mobile_money,declined,0.00,2025-01-30 18:05:26
8364,8364,bank_transfer,failed,0.00,2026-02-13 10:39:59
8365,8365,bank_transfer,success,173.20,2026-02-11 11:06:59
8366,8366,bank_transfer,success,2398.76,2025-10-01 14:03:43
8367,8367,bank_transfer,paid,647.91,2025-03-31 18:17:12
8368,8368,paypal,paid,1271.04,2024-03-06 10:57:42
8369,8369,bank_transfer,paid,172.39,2025-12-10 09:31:52
8370,8370,card,paid,1298.29,2025-06-24 23:31:48
8371,8371,card,success,1530.08,2025-11-09 01:29:47
8372,8372,bank_transfer,PAID,751.46,2024-07-27 13:27:36
8373,8373,card,paid,388.18,2025-10-18 20:41:06
8374,8374,card,refunded,1615.20,2025-06-01 10:50:10
8375,8375,paypal,pending,0.00,2024-03-27 08:31:31
8376,8376,paypal,PAID,801.80,2024-01-01 05:50:21
8377,8377,mobile_money,PAID,724.72,2025-08-23 02:45:04
8378,8378,paypal,paid,527.54,2025-10-10 15:59:50
8379,8379,bank_transfer,pending,0.00,2024-10-08 20:10:36
8380,8380,paypal,paid,526.71,2024-08-06 00:46:57
8381,8381,bank_transfer,PAID,1001.47,2024-06-08 11:21:51
8382,8382,card,PAID,71.58,2025-05-19 10:14:21
8383,8383,paypal,paid,57.44,2025-01-31 17:13:25
8384,8384,bank_transfer,PAID,675.78,2025-03-27 14:40:29
8385,8385,paypal,paid,1020.09,2025-03-17 02:10:28
8386,8386,card,success,1169.42,2025-10-14 13:28:38
8387,8387,mobile_money,refund,1303.32,2026-01-19 00:18:06
8388,8388,bank_transfer,success,129.88,2025-04-15 14:37:52
8389,8389,bank_transfer,success,1623.26,2025-09-21 01:50:20
8390,8390,mobile_money,success,20.82,2025-07-09 05:07:02
8391,8391,bank_transfer,PAID,72.22,2026-02-02 01:36:30
8392,8392,bank_transfer,paid,113.67,2024-09-04 01:21:54
8393,8393,bank_transfer,paid,413.80,2024-06-01 19:15:19
8394,8394,paypal,refund,141.97,2025-12-14 01:43:36
8395,8395,paypal,paid,442.45,2025-10-15 20:12:02
8396,8396,card,failed,0.00,2025-10-30 02:53:10
8397,8397,paypal,PAID,137.26,2026-03-03 14:51:34
8398,8398,paypal,success,1633.26,2026-03-25 01:33:37
8399,8399,bank_transfer,PAID,870.09,2026-01-16 23:36:47
8400,8400,mobile_money,paid,1845.99,2024-10-23 02:50:14
8401,8401,mobile_money,paid,221.73,2025-11-12 11:38:43
8402,8402,mobile_money,paid,1080.43,2025-09-02 20:06:22
8403,8403,paypal,success,976.59,2024-06-23 22:12:59
8404,8404,mobile_money,PAID,271.73,2025-02-23 13:36:44
8405,8405,mobile_money,PAID,345.00,2026-03-03 03:37:11
8406,8406,card,success,2310.04,2024-09-01 20:44:55
8407,8407,card,PAID,183.01,2025-04-05 06:29:54
8408,8408,card,PAID,813.25,2026-01-06 21:27:47
8409,8409,mobile_money,PAID,669.21,2025-05-17 02:57:15
8410,8410,mobile_money,PAID,168.71,2024-01-09 17:54:49
8411,8411,mobile_money,success,900.45,2025-06-24 00:45:46
8412,8412,bank_transfer,success,1170.64,2025-07-03 08:46:02
8413,8413,card,PAID,10.60,2024-06-16 00:06:57
8414,8414,mobile_money,paid,740.70,2024-05-04 01:05:53
8415,8415,bank_transfer,paid,376.55,2026-02-28 09:14:33
8416,8416,mobile_money,success,1271.24,2026-02-22 12:07:21
8417,8417,paypal,PAID,185.16,2025-12-15 05:32:31
8418,8418,card,paid,2649.40,2025-07-15 12:56:17
8419,8419,mobile_money,success,214.53,2024-09-14 14:54:17
8420,8420,bank_transfer,pending,0.00,2024-09-13 09:54:44
8421,8421,mobile_money,paid,157.83,2024-11-20 03:51:08
8422,8422,paypal,paid,49.50,2024-10-23 03:55:41
8423,8423,card,paid,1150.54,2026-02-10 22:07:58
8424,8424,mobile_money,paid,1102.97,2026-02-10 12:03:14
8425,8425,mobile_money,success,61.77,2026-02-15 20:24:45
8426,8426,bank_transfer,paid,27.42,2025-11-13 12:05:26
8427,8427,bank_transfer,paid,1223.30,2024-11-03 20:15:06
8428,8428,bank_transfer,paid,781.40,2025-05-30 01:25:59
8429,8429,card,refund,748.97,2025-11-27 20:23:22
8430,8430,paypal,success,1679.62,2024-02-03 07:21:51
8431,8431,card,paid,1102.35,2024-11-19 11:58:58
8432,8432,mobile_money,PAID,359.93,2025-06-01 10:49:36
8433,8433,bank_transfer,PAID,310.73,2025-04-10 20:23:17
8434,8434,card,paid,89.15,2025-06-15 01:29:32
8435,8435,card,paid,631.07,2024-09-06 20:03:35
8436,8436,bank_transfer,PAID,363.57,2026-03-02 16:05:46
8437,8437,card,paid,1099.66,2024-08-15 10:11:48
8438,8438,bank_transfer,PAID,1309.49,2024-02-28 06:39:42
8439,8439,mobile_money,success,139.08,2024-04-14 10:45:38
8440,8440,mobile_money,pending,0.00,2025-12-03 09:22:00
8441,8441,bank_transfer,PAID,1108.08,2024-05-25 09:36:31
8442,8442,card,success,1694.80,2025-12-02 18:27:30
8443,8443,mobile_money,pending,0.00,2024-04-07 00:08:13
8444,8444,bank_transfer,PAID,470.62,2025-12-08 00:52:15
8445,8445,bank_transfer,success,2571.36,2025-03-06 16:51:02
8446,8446,paypal,paid,802.77,2024-05-21 01:02:42
8447,8447,bank_transfer,success,1979.96,2025-03-31 03:25:20
8448,8448,paypal,success,338.78,2024-10-20 15:21:28
8449,8449,paypal,PAID,1038.03,2024-08-10 10:08:21
8450,8450,bank_transfer,success,424.61,2024-02-02 19:37:33
8451,8451,bank_transfer,success,1321.37,2026-03-27 17:09:03
8452,8452,paypal,paid,373.50,2025-05-02 13:55:22
8453,8453,mobile_money,PAID,190.52,2025-01-27 18:48:50
8454,8454,paypal,PAID,1184.89,2026-03-27 23:35:46
8455,8455,bank_transfer,PAID,1054.53,2024-07-15 01:30:50
8456,8456,card,refund,693.26,2024-12-05 16:45:55
8457,8457,card,PAID,408.28,2025-07-01 19:40:52
8458,8458,paypal,pending,0.00,2025-09-26 18:55:37
8459,8459,mobile_money,paid,2416.06,2025-07-03 14:48:13
8460,8460,card,PAID,277.98,2025-10-14 16:01:11
8461,8461,bank_transfer,paid,896.65,2024-05-16 02:14:27
8462,8462,bank_transfer,paid,907.56,2025-04-11 11:22:01
8463,8463,card,pending,0.00,2025-11-26 05:51:30
8464,8464,bank_transfer,success,1039.39,2025-01-12 21:21:01
8465,8465,paypal,success,136.96,2024-06-04 10:33:34
8466,8466,mobile_money,success,1394.97,2025-03-02 23:12:30
8467,8467,paypal,PAID,325.65,2024-04-27 10:50:25
8468,8468,card,paid,53.68,2025-12-17 15:47:14
8469,8469,card,paid,140.89,2025-04-24 11:56:13
8470,8470,paypal,paid,1332.07,2025-12-26 17:37:12
8471,8471,bank_transfer,success,2219.36,2024-06-14 23:00:17
8472,8472,card,paid,799.17,2025-02-14 06:16:56
8473,8473,paypal,paid,985.51,2025-12-30 15:38:55
8474,8474,mobile_money,paid,294.20,2025-10-06 07:24:59
8475,8475,mobile_money,paid,201.91,2025-06-16 09:04:29
8476,8476,paypal,paid,339.62,2026-01-04 18:50:18
8477,8477,mobile_money,success,173.33,2025-05-26 16:47:34
8478,8478,card,success,1160.34,2025-06-09 21:43:53
8479,8479,mobile_money,success,467.82,2025-06-25 03:41:29
8480,8480,card,success,1272.31,2024-10-25 18:18:07
8481,8481,mobile_money,pending,0.00,2024-09-08 14:41:08
8482,8482,mobile_money,paid,155.67,2025-12-08 03:15:26
8483,8483,paypal,paid,18.84,2025-04-22 23:41:30
8484,8484,bank_transfer,PAID,185.58,2026-03-07 15:49:25
8485,8485,mobile_money,paid,1205.76,2025-05-10 05:16:00
8486,8486,bank_transfer,paid,428.06,2024-03-31 04:29:18
8487,8487,paypal,PAID,1505.76,2025-09-27 06:11:40
8488,8488,bank_transfer,PAID,385.73,2024-07-04 00:13:07
8489,8489,mobile_money,success,1072.71,2026-03-09 23:49:43
8490,8490,card,paid,1782.10,2024-12-29 15:56:32
8491,8491,card,success,273.92,2025-06-06 21:28:31
8492,8492,card,paid,254.42,2024-10-04 09:50:24
8493,8493,paypal,success,441.45,2025-03-25 17:26:55
8494,8494,card,paid,811.02,2025-04-01 04:14:20
8495,8495,paypal,paid,341.40,2024-12-05 15:20:11
8496,8496,card,paid,902.48,2025-08-28 19:41:49
8497,8497,paypal,PAID,439.75,2025-09-19 04:29:55
8498,8498,card,success,588.78,2024-06-12 21:12:13
8499,8499,paypal,success,108.47,2024-10-20 15:02:56
8500,8500,bank_transfer,failed,0.00,2024-08-21 16:06:20
8501,8501,paypal,declined,0.00,2024-07-28 05:55:24
8502,8502,card,declined,0.00,2025-08-01 14:13:40
8503,8503,bank_transfer,paid,41.97,2024-09-22 20:35:11
8504,8504,card,PAID,417.12,2024-10-10 22:09:03
8505,8505,mobile_money,PAID,253.89,2024-02-29 06:44:27
8506,8506,bank_transfer,PAID,1026.73,2025-08-18 21:16:29
8507,8507,mobile_money,paid,252.66,2024-12-12 03:42:05
